w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
49,50,multistrobes,6,38,7.748400000000002,-,multistrobes-analysis,p_match
49,50,multistrobes,7,38,7.658899999999997,-,multistrobes-analysis,p_match
49,50,multistrobes,8,38,7.5772,-,multistrobes-analysis,p_match
49,50,multistrobes,9,38,7.484000000000001,-,multistrobes-analysis,p_match
49,50,multistrobes,10,38,7.393400000000001,-,multistrobes-analysis,p_match
49,50,multistrobes,11,38,7.296200000000001,-,multistrobes-analysis,p_match
49,50,multistrobes,12,38,7.205100000000001,-,multistrobes-analysis,p_match
49,50,multistrobes,13,38,7.117100000000001,-,multistrobes-analysis,p_match
49,50,multistrobes,14,38,7.055100000000001,-,multistrobes-analysis,p_match
49,50,randstrobes,15,38,7.0680000000000005,-,multistrobes-analysis,p_match
