w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
195,200,multistrobes,3,128,55.851000000000035,-,multistrobes-analysis,p_match
195,200,multistrobes,4,128,55.86399999999999,-,multistrobes-analysis,p_match
195,200,multistrobes,5,128,55.83100000000001,-,multistrobes-analysis,p_match
195,200,multistrobes,6,128,55.40500000000001,-,multistrobes-analysis,p_match
195,200,multistrobes,7,128,55.28199999999999,-,multistrobes-analysis,p_match
195,200,multistrobes,8,128,54.933000000000014,-,multistrobes-analysis,p_match
195,200,multistrobes,9,128,54.93300000000001,-,multistrobes-analysis,p_match
195,200,multistrobes,10,128,54.449,-,multistrobes-analysis,p_match
195,200,multistrobes,11,128,54.11999999999999,-,multistrobes-analysis,p_match
195,200,multistrobes,12,128,53.73900000000002,-,multistrobes-analysis,p_match
195,200,multistrobes,13,128,53.57799999999999,-,multistrobes-analysis,p_match
195,200,multistrobes,14,128,53.45400000000005,-,multistrobes-analysis,p_match
195,200,randstrobes,15,128,53.419999999999995,-,multistrobes-analysis,p_match
