w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
35,50,altstrobes,1,38,10.578100000000001,-,altstrobes-analysis,p_match
35,50,altstrobes,2,38,11.485100000000003,-,altstrobes-analysis,p_match
35,50,altstrobes,3,38,11.934400000000004,-,altstrobes-analysis,p_match
35,50,altstrobes,4,38,12.1912,-,altstrobes-analysis,p_match
35,50,altstrobes,5,38,12.415299999999995,-,altstrobes-analysis,p_match
35,50,altstrobes,6,38,12.606100000000003,-,altstrobes-analysis,p_match
35,50,altstrobes,7,38,12.768099999999999,-,altstrobes-analysis,p_match
35,50,altstrobes,8,38,12.8242,-,altstrobes-analysis,p_match
35,50,altstrobes,9,38,12.871799999999997,-,altstrobes-analysis,p_match
35,50,altstrobes,10,38,12.832099999999997,-,altstrobes-analysis,p_match
35,50,altstrobes,11,38,12.761799999999994,-,altstrobes-analysis,p_match
35,50,altstrobes,12,38,12.626800000000001,-,altstrobes-analysis,p_match
35,50,altstrobes,13,38,12.454300000000002,-,altstrobes-analysis,p_match
35,50,altstrobes,14,38,12.299600000000003,-,altstrobes-analysis,p_match
35,50,randstrobes,15,38,12.208600000000004,-,altstrobes-analysis,p_match
35,50,k-mers,0.0,38,9.929399999999998,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.1,38,10.827899999999998,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.2,38,11.4117,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.3,38,11.830100000000002,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.4,38,12.131699999999997,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.5,38,12.368800000000006,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.6,38,12.537099999999999,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.7,38,12.6374,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.8,38,12.688600000000003,-,mixedstrobes-analysis,p_match
35,50,mixed-randstrobes,0.9,38,12.5929,-,mixedstrobes-analysis,p_match
35,50,randstrobes,1.0,38,12.208600000000004,-,mixedstrobes-analysis,p_match
35,50,multistrobes,1,38,12.8178,-,multistrobes-analysis,p_match
35,50,multistrobes,2,38,12.825200000000006,-,multistrobes-analysis,p_match
35,50,multistrobes,3,38,12.996299999999998,-,multistrobes-analysis,p_match
35,50,multistrobes,4,38,12.973000000000004,-,multistrobes-analysis,p_match
35,50,multistrobes,5,38,12.950000000000003,-,multistrobes-analysis,p_match
35,50,multistrobes,6,38,12.944999999999997,-,multistrobes-analysis,p_match
35,50,multistrobes,7,38,12.8928,-,multistrobes-analysis,p_match
35,50,multistrobes,8,38,12.828500000000004,-,multistrobes-analysis,p_match
35,50,multistrobes,9,38,12.758300000000006,-,multistrobes-analysis,p_match
35,50,multistrobes,10,38,12.659699999999997,-,multistrobes-analysis,p_match
35,50,multistrobes,11,38,12.576500000000001,-,multistrobes-analysis,p_match
35,50,multistrobes,12,38,12.471100000000002,-,multistrobes-analysis,p_match
35,50,multistrobes,13,38,12.373800000000006,-,multistrobes-analysis,p_match
35,50,multistrobes,14,38,12.3283,-,multistrobes-analysis,p_match
35,50,randstrobes,15,38,12.309499999999998,-,multistrobes-analysis,p_match
