w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
75,100,mixedstrobes,0.4,-,35.89428710328988,-,mixedstrobes-analysis,Entropy
75,100,mixedstrobes,0.5,-,37.69262455207097,-,mixedstrobes-analysis,Entropy
75,100,mixedstrobes,0.6,-,39.023385665438845,-,mixedstrobes-analysis,Entropy
75,100,mixedstrobes,0.7,-,39.89284705918625,-,mixedstrobes-analysis,Entropy
75,100,mixedstrobes,0.8,-,40.27362266740343,-,mixedstrobes-analysis,Entropy
75,100,mixedstrobes,0.9,-,40.07282317797785,-,mixedstrobes-analysis,Entropy
75,100,randstrobes,1.0,-,38.794860353094506,-,mixedstrobes-analysis,Entropy
75,100,k-mers,30,60,23.029599999999988,-,altstrobes-analysis,p_match
75,100,altstrobes,1,60,25.537699999999994,-,altstrobes-analysis,p_match
75,100,altstrobes,2,60,27.117700000000006,-,altstrobes-analysis,p_match
75,100,altstrobes,3,60,27.7847,-,altstrobes-analysis,p_match
75,100,altstrobes,4,60,28.1227,-,altstrobes-analysis,p_match
75,100,altstrobes,5,60,28.450200000000006,-,altstrobes-analysis,p_match
75,100,altstrobes,6,60,28.763600000000007,-,altstrobes-analysis,p_match
75,100,altstrobes,7,60,29.006900000000005,-,altstrobes-analysis,p_match
75,100,altstrobes,8,60,29.131699999999995,-,altstrobes-analysis,p_match
75,100,altstrobes,9,60,29.240899999999993,-,altstrobes-analysis,p_match
75,100,altstrobes,10,60,29.177900000000008,-,altstrobes-analysis,p_match
75,100,altstrobes,11,60,29.0761,-,altstrobes-analysis,p_match
75,100,altstrobes,12,60,28.9262,-,altstrobes-analysis,p_match
75,100,altstrobes,13,60,28.680000000000007,-,altstrobes-analysis,p_match
75,100,altstrobes,14,60,28.49610000000001,-,altstrobes-analysis,p_match
75,100,randstrobes,15,60,28.383799999999997,-,altstrobes-analysis,p_match
75,100,k-mers,0.0,60,23.029599999999988,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.1,60,24.850299999999994,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.2,60,26.07,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.3,60,26.977700000000002,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.4,60,27.652700000000006,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.5,60,28.151899999999994,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.6,60,28.581099999999992,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.7,60,28.8749,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.8,60,29.010500000000008,-,mixedstrobes-analysis,p_match
75,100,mixed-randstrobes,0.9,60,28.9431,-,mixedstrobes-analysis,p_match
75,100,randstrobes,1.0,60,28.383799999999997,-,mixedstrobes-analysis,p_match
