w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
50,200,mixed-randstrobes,0.2,128,58.36000000000002,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.3,128,60.32500000000003,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.4,128,61.67,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.5,128,62.87400000000001,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.6,128,64.03300000000003,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.7,128,64.68499999999999,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.8,128,65.33000000000001,-,mixedstrobes-analysis,p_match
50,200,mixed-randstrobes,0.9,128,65.64699999999998,-,mixedstrobes-analysis,p_match
50,200,randstrobes,1.0,128,65.351,-,mixedstrobes-analysis,p_match
50,200,multistrobes,1,128,66.227,-,multistrobes-analysis,p_match
50,200,multistrobes,2,128,64.872,-,multistrobes-analysis,p_match
50,200,multistrobes,3,128,65.61900000000003,-,multistrobes-analysis,p_match
50,200,multistrobes,4,128,65.622,-,multistrobes-analysis,p_match
50,200,multistrobes,5,128,65.55499999999999,-,multistrobes-analysis,p_match
50,200,multistrobes,6,128,65.579,-,multistrobes-analysis,p_match
50,200,multistrobes,7,128,65.48599999999999,-,multistrobes-analysis,p_match
50,200,multistrobes,8,128,65.70100000000004,-,multistrobes-analysis,p_match
50,200,multistrobes,9,128,65.673,-,multistrobes-analysis,p_match
50,200,multistrobes,10,128,65.613,-,multistrobes-analysis,p_match
50,200,multistrobes,11,128,65.565,-,multistrobes-analysis,p_match
50,200,multistrobes,12,128,65.48000000000002,-,multistrobes-analysis,p_match
50,200,multistrobes,13,128,65.62700000000002,-,multistrobes-analysis,p_match
50,200,multistrobes,14,128,65.55899999999997,-,multistrobes-analysis,p_match
50,200,randstrobes,15,128,65.49900000000001,-,multistrobes-analysis,p_match
