w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
16,50,mixedstrobes,0.1,-,25.26306443936382,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.2,-,27.94315453139428,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.3,-,30.182838950932066,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.4,-,32.10073899240218,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.5,-,33.75268447390759,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.6,-,35.170433773824186,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.7,-,36.37336740144001,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.8,-,37.373121422424724,-,mixedstrobes-analysis,Entropy
16,50,mixedstrobes,0.9,-,38.175509900714495,-,mixedstrobes-analysis,Entropy
16,50,randstrobes,1.0,-,38.780927321808555,-,mixedstrobes-analysis,Entropy
16,50,k-mers,30,60,10.048199999999998,-,altstrobes-analysis,p_match
16,50,altstrobes,1,60,10.569999999999993,-,altstrobes-analysis,p_match
16,50,altstrobes,2,60,11.512599999999999,-,altstrobes-analysis,p_match
16,50,altstrobes,3,60,11.914299999999997,-,altstrobes-analysis,p_match
16,50,altstrobes,4,60,12.205999999999998,-,altstrobes-analysis,p_match
16,50,altstrobes,5,60,12.4756,-,altstrobes-analysis,p_match
16,50,altstrobes,6,60,12.701099999999995,-,altstrobes-analysis,p_match
16,50,altstrobes,7,60,12.9189,-,altstrobes-analysis,p_match
16,50,altstrobes,8,60,13.059199999999995,-,altstrobes-analysis,p_match
16,50,altstrobes,9,60,13.172299999999993,-,altstrobes-analysis,p_match
16,50,altstrobes,10,60,13.2122,-,altstrobes-analysis,p_match
16,50,altstrobes,11,60,13.234300000000003,-,altstrobes-analysis,p_match
16,50,altstrobes,12,60,13.181200000000006,-,altstrobes-analysis,p_match
16,50,altstrobes,13,60,13.106000000000002,-,altstrobes-analysis,p_match
16,50,altstrobes,14,60,13.029799999999998,-,altstrobes-analysis,p_match
16,50,randstrobes,15,60,12.958499999999995,-,altstrobes-analysis,p_match
16,50,k-mers,0.0,60,10.048199999999998,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.1,60,10.844199999999999,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.2,60,11.435499999999996,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.3,60,11.886099999999999,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.4,60,12.246499999999994,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.5,60,12.551399999999996,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.6,60,12.7604,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.7,60,12.942000000000002,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.8,60,13.042699999999998,-,mixedstrobes-analysis,p_match
16,50,mixed-randstrobes,0.9,60,13.064899999999994,-,mixedstrobes-analysis,p_match
16,50,randstrobes,1.0,60,12.958499999999995,-,mixedstrobes-analysis,p_match
