w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
95,100,altstrobes,5,60,26.1771,-,altstrobes-analysis,p_match
95,100,altstrobes,6,60,26.338100000000008,-,altstrobes-analysis,p_match
95,100,altstrobes,7,60,26.396099999999997,-,altstrobes-analysis,p_match
95,100,altstrobes,8,60,26.457900000000002,-,altstrobes-analysis,p_match
95,100,altstrobes,9,60,26.336599999999994,-,altstrobes-analysis,p_match
95,100,altstrobes,10,60,26.2046,-,altstrobes-analysis,p_match
95,100,altstrobes,11,60,25.97169999999999,-,altstrobes-analysis,p_match
95,100,altstrobes,12,60,25.699299999999997,-,altstrobes-analysis,p_match
95,100,altstrobes,13,60,25.365900000000007,-,altstrobes-analysis,p_match
95,100,altstrobes,14,60,25.095599999999997,-,altstrobes-analysis,p_match
95,100,randstrobes,15,60,24.992600000000007,-,altstrobes-analysis,p_match
95,100,k-mers,0.0,60,23.024399999999996,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.1,60,24.429799999999986,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.2,60,25.30510000000001,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.3,60,25.907300000000003,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.4,60,26.331700000000005,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.5,60,26.6359,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.6,60,26.803099999999993,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.7,60,26.854799999999994,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.8,60,26.7267,-,mixedstrobes-analysis,p_match
95,100,mixed-randstrobes,0.9,60,26.29679999999999,-,mixedstrobes-analysis,p_match
95,100,randstrobes,1.0,60,24.992600000000007,-,mixedstrobes-analysis,p_match
