w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
16,200,continous altstrobes,8,-,44.78205649181767,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,9,-,44.48064397998707,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,10,-,43.96832800051994,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,11,-,43.24449897698642,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,12,-,42.30640175866189,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,13,-,41.146443991732696,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,14,-,39.742460847155066,-,multistrobes-analysis,Entropy
16,200,randstrobes,15,-,38.00013955924218,-,multistrobes-analysis,Entropy
16,200,k-mers,30,128,52.783,-,altstrobes-analysis,p_match
16,200,altstrobes,1,128,51.463000000000015,-,altstrobes-analysis,p_match
16,200,altstrobes,2,128,57.41000000000003,-,altstrobes-analysis,p_match
16,200,altstrobes,3,128,61.547000000000025,-,altstrobes-analysis,p_match
16,200,altstrobes,4,128,63.01799999999999,-,altstrobes-analysis,p_match
16,200,altstrobes,5,128,63.424,-,altstrobes-analysis,p_match
16,200,altstrobes,6,128,63.71199999999998,-,altstrobes-analysis,p_match
16,200,altstrobes,7,128,64.15300000000003,-,altstrobes-analysis,p_match
16,200,altstrobes,8,128,64.69500000000006,-,altstrobes-analysis,p_match
16,200,altstrobes,9,128,65.03899999999996,-,altstrobes-analysis,p_match
16,200,altstrobes,10,128,65.23699999999995,-,altstrobes-analysis,p_match
16,200,altstrobes,11,128,65.46500000000003,-,altstrobes-analysis,p_match
16,200,altstrobes,12,128,65.63400000000003,-,altstrobes-analysis,p_match
16,200,altstrobes,13,128,65.51599999999996,-,altstrobes-analysis,p_match
16,200,altstrobes,14,128,65.45800000000004,-,altstrobes-analysis,p_match
16,200,randstrobes,15,128,65.29700000000004,-,altstrobes-analysis,p_match
16,200,k-mers,0.0,128,52.783,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.1,128,55.778000000000006,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.2,128,57.97799999999998,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.3,128,59.83400000000002,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.4,128,61.209000000000024,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.5,128,62.445,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.6,128,63.46400000000002,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.7,128,64.24099999999999,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.8,128,64.86000000000001,-,mixedstrobes-analysis,p_match
16,200,mixed-randstrobes,0.9,128,65.26899999999998,-,mixedstrobes-analysis,p_match
16,200,randstrobes,1.0,128,65.29700000000004,-,mixedstrobes-analysis,p_match
16,200,multistrobes,1,128,64.71400000000001,-,multistrobes-analysis,p_match
16,200,multistrobes,2,128,65.06099999999999,-,multistrobes-analysis,p_match
16,200,multistrobes,3,128,65.401,-,multistrobes-analysis,p_match
16,200,multistrobes,4,128,65.50100000000003,-,multistrobes-analysis,p_match
16,200,multistrobes,5,128,65.51700000000001,-,multistrobes-analysis,p_match
16,200,multistrobes,6,128,65.46100000000003,-,multistrobes-analysis,p_match
16,200,multistrobes,7,128,65.42200000000003,-,multistrobes-analysis,p_match
16,200,multistrobes,8,128,65.465,-,multistrobes-analysis,p_match
16,200,multistrobes,9,128,65.80699999999999,-,multistrobes-analysis,p_match
16,200,multistrobes,10,128,65.548,-,multistrobes-analysis,p_match
16,200,multistrobes,11,128,65.51499999999997,-,multistrobes-analysis,p_match
16,200,multistrobes,12,128,65.58,-,multistrobes-analysis,p_match
16,200,multistrobes,13,128,65.54699999999998,-,multistrobes-analysis,p_match
16,200,multistrobes,14,128,65.53699999999996,-,multistrobes-analysis,p_match
16,200,randstrobes,15,128,65.51100000000002,-,multistrobes-analysis,p_match
